Symbol,Date,Open,High,Low,Close,Volume
FFC,1/3/2024,116.9,120,116.17,119.24,1731439
FFC,1/4/2024,120.9,122.25,120,120.29,1555011
FFC,1/5/2024,120.3,121.1,117.5,118.49,983207
FFC,1/8/2024,119.15,120.85,118,118.71,1460218
FFC,1/9/2024,119.6,120.47,118.05,118.83,656869
FFC,1/10/2024,118.7,119.4,117.99,118.29,830443
FFC,1/11/2024,118.3,119.22,117.55,118.65,524471
FFC,1/12/2024,118.99,119.5,117.9,118.01,1048863
FFC,1/15/2024,118.99,119.55,117.91,118.09,1444701
FFC,1/16/2024,118.96,118.96,116.95,117.83,629325
FFC,1/17/2024,117,118,116.95,117.08,698466
FFC,1/18/2024,117.58,117.58,115.9,116.76,474281
FFC,1/19/2024,117,118.05,117,117.75,409948
FFC,1/22/2024,118.09,119.1,117.77,118.93,317007
FFC,1/23/2024,119.15,119.84,118,119.31,2605017
FFC,1/24/2024,119.31,120.04,117.5,117.7,1769486
FFC,1/25/2024,118,118.9,117.8,118.05,2291175
FFC,1/26/2024,118.88,119.09,114.76,115.16,2000174
FFC,1/29/2024,115.5,115.55,113.66,113.96,1410951
FFC,1/30/2024,114,114.7,112.04,112.84,2273164
FFC,1/31/2024,112.5,114.25,112.5,113.47,2834118
FFC,2/1/2024,113.7,114.5,113.25,113.94,986980
FFC,2/2/2024,114,114.25,113.02,113.86,596889
FFC,2/6/2024,113.12,114.8,113.08,113.25,3839057
FFC,2/7/2024,113.7,113.85,113.27,113.52,670013
FFC,2/9/2024,112.42,113.6,110,112.6,1663532
FFC,2/12/2024,112.25,113.2,111.53,112.45,904332
FFC,2/13/2024,112,113.4,111.15,113.25,311896
FFC,2/14/2024,113.45,114,112,112.84,424317
FFC,2/15/2024,112.99,113,110.85,111.32,828170
FFC,2/16/2024,111.35,111.89,108.52,109.25,1358006
FFC,2/19/2024,108.5,109.75,108,109.06,309586
FFC,2/20/2024,109,110.49,108.25,109.13,798244
FFC,2/21/2024,110,110.38,108.7,109.28,602733
FFC,2/22/2024,109.8,110.51,108.91,110.01,1458865
FFC,2/23/2024,110,114.48,110,113.23,1496539
FFC,2/26/2024,113.9,114,112.5,112.89,360446
FFC,2/27/2024,113,113.5,112.8,112.94,221420
FFC,2/28/2024,113.58,118,112.76,117.29,2079428
FFC,2/29/2024,118,121.55,117.3,119.33,3414841
FFC,3/1/2024,119.4,120.5,118.3,120.14,637892
FFC,3/4/2024,120.6,120.95,119,119.36,388961
FFC,3/5/2024,120,120,118,118.76,409390
FFC,3/6/2024,119,119,118,118.4,118534
FFC,3/7/2024,117.86,118.44,117.4,117.9,470451
FFC,3/8/2024,117.52,118.25,117,117.13,287027
FFC,3/11/2024,117.5,118.35,117.5,117.98,453500
FFC,3/12/2024,117.86,118.3,117.25,117.38,124947
FFC,3/13/2024,117.38,118.5,116.95,117.26,222341
FFC,3/14/2024,118.4,118.85,117.5,118.32,267056
FFC,3/15/2024,117.5,118.45,116.9,117.73,991183
FFC,3/18/2024,117.8,120.56,117.55,120.12,855092
FFC,3/19/2024,120.1,122.74,120.1,121.78,2268635
FFC,3/20/2024,122.1,124.28,122.1,124,3207061
FFC,3/21/2024,120.98,123.5,120.55,121.63,1112002
FFC,3/22/2024,122,122,120.5,121.14,226320
FFC,3/25/2024,121,122.5,120.55,122.01,1866971
FFC,3/26/2024,122,127.75,122,127.27,3355357
FFC,3/27/2024,128,129.7,127.75,128.65,4035570
FFC,3/28/2024,129,130.45,128,128.52,14651160
FFC,3/29/2024,128.55,128.6,126,126.25,688287
FFC,4/1/2024,126.25,126.5,124.9,125.68,578543
FFC,4/2/2024,125.99,127.4,124.9,126.86,1102039
FFC,4/3/2024,127,127.55,126.4,126.85,1134308
FFC,4/4/2024,127.01,128,126.13,126.47,694820
FFC,4/8/2024,126.5,134.7,126.5,132.66,3250425
FFC,4/9/2024,132.02,142.61,132.02,142.61,3786880
FFC,4/15/2024,144.38,145.9,140.3,143.51,4881164
FFC,4/16/2024,144.2,147,139.9,140.23,3382388
FFC,4/17/2024,140,141.5,138.5,138.76,898888
FFC,4/18/2024,139.38,140,136.4,139.23,1564517
FFC,4/19/2024,139.23,141.75,138.6,141.2,1457153
