Symbol,Date,Open,High,Low,Close,Volume
NESTLE,11/10/2023,"7,300.00","7,300.00","7,300.00","7,300.00",220
NESTLE,11/13/2023,"7,400.00","7,847.50","7,200.00","7,847.50",1820
NESTLE,11/14/2023,"7,850.00","8,400.00","7,850.00","8,400.00",3620
NESTLE,11/15/2023,"8,400.00","8,400.00","8,385.00","8,400.00",340
NESTLE,11/16/2023,"8,800.00","8,800.00","8,800.00","8,800.00",20
NESTLE,11/17/2023,"8,890.00","8,890.00","8,600.00","8,600.00",80
NESTLE,11/20/2023,"8,155.51","8,501.00","8,155.00","8,500.00",680
NESTLE,11/21/2023,"8,500.00","8,500.00","8,315.00","8,500.00",200
NESTLE,11/22/2023,"8,500.00","8,550.00","8,500.00","8,550.00",1100
NESTLE,11/23/2023,"8,250.00","8,550.00","8,250.00","8,500.00",5440
NESTLE,11/24/2023,"8,500.00","8,600.00","8,500.00","8,567.50",600
NESTLE,11/27/2023,"8,380.00","8,450.00","8,380.00","8,450.00",60
NESTLE,11/28/2023,"8,500.00","8,500.00","8,500.00","8,500.00",200
NESTLE,11/29/2023,"8,500.00","8,500.00","8,500.00","8,500.00",80
NESTLE,11/30/2023,"8,500.00","8,500.00","8,500.00","8,500.00",40
NESTLE,12/4/2023,"8,550.00","8,620.00","8,500.00","8,600.01",100
NESTLE,12/6/2023,"8,600.00","8,700.00","8,600.00","8,700.00",220
NESTLE,12/7/2023,"8,600.10","8,700.00","8,600.10","8,699.98",120
NESTLE,12/8/2023,"8,990.00","8,990.00","8,900.00","8,900.00",80
NESTLE,12/11/2023,"8,501.00","8,550.00","8,450.10","8,550.00",60
NESTLE,12/12/2023,"8,700.00","8,700.00","8,700.00","8,700.00",20
NESTLE,12/13/2023,"8,505.00","8,506.00","8,505.00","8,506.00",60
NESTLE,12/14/2023,"8,450.00","8,500.00","8,450.00","8,500.00",40
NESTLE,12/19/2023,"8,150.00","8,160.00","7,863.00","8,100.00",900
NESTLE,12/21/2023,"8,000.00","8,000.00","7,750.00","7,906.00",240
NESTLE,12/26/2023,"7,800.00","7,800.00","7,800.00","7,800.00",60
NESTLE,12/27/2023,"7,800.00","7,800.00","7,800.00","7,800.00",20
NESTLE,12/28/2023,"8,000.00","8,000.00","8,000.00","8,000.00",20
NESTLE,12/29/2023,"7,656.00","8,300.00","7,656.00","8,203.00",340
NESTLE,1/2/2024,"8,000.00","8,200.00","8,000.00","8,200.00",120
NESTLE,1/5/2024,"8,200.00","8,400.00","8,200.00","8,400.00",120
NESTLE,1/8/2024,"8,250.00","8,250.00","8,250.00","8,250.00",20
NESTLE,1/9/2024,"8,200.00","8,200.00","8,000.00","8,200.00",360
NESTLE,1/10/2024,"8,000.00","8,250.00","8,000.00","8,200.00",360
NESTLE,1/12/2024,"8,200.00","8,200.00","8,200.00","8,200.00",300
NESTLE,1/15/2024,"8,000.00","8,000.00","8,000.00","8,000.00",100
NESTLE,1/16/2024,"8,100.00","8,200.00","8,100.00","8,200.00",320
NESTLE,1/18/2024,"8,200.00","8,200.00","8,199.00","8,200.00",140
NESTLE,1/19/2024,"8,200.00","8,200.00","8,200.00","8,200.00",40
NESTLE,1/22/2024,"8,250.00","8,350.00","8,200.00","8,270.00",120
